Anthony Richardson,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,JAX,#CALC!,#CALC!,LAR,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!
Bryce Young,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,ATL,NO,#CALC!,MIN,DET,MIA,#CALC!,HOU,IND,CHI,DAL,TEN,TB,NO,ATL,GB,JAX,TB
Dorian Thompson-Robinson,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,BAL,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,PIT,DEN,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!
Aidan O'Connell,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,LAC,#CALC!,#CALC!,#CALC!,#CALC!,NYG,NYJ,MIA,KC,#CALC!,MIN,LAC,KC,IND,DEN
Tyson Bagent,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,LV,LAC,NO,CAR,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!
Will Levis,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,ATL,PIT,TB,JAX,CAR,IND,MIA,HOU,#CALC!,#CALC!,#CALC!
Tommy DeVito,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,LV,DAL,WSH,NE,#CALC!,GB,NO,#CALC!,#CALC!,#CALC!
Clayton Tune,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,CLE,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!
Jake Browning,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,BAL,PIT,JAX,IND,MIN,PIT,KC,CLE
Easton Stick,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,#CALC!,DEN,LV,BUF,DEN,KC
